timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1769050551823,2663,GET /api/customer/owners,200,OK,Petclinic Load Test 1-3,text,true,,16007,176,5,5,http://4.156.9.169/api/customer/owners,2635,0,0
1769050554508,347,GET /api/vet/vets,200,OK,Petclinic Load Test 1-5,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,346,0,0
1769050555589,131,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,667,178,5,5,http://4.156.9.169/api/customer/owners/3,131,0,0
1769050553733,2123,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,16226,176,5,5,http://4.156.9.169/api/customer/owners,2095,0,0
1769050556144,128,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-4,text,true,,291,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/4/visits,128,0,0
1769050556238,353,GET /api/vet/vets,200,OK,Petclinic Load Test 1-5,text,true,,788,169,5,5,http://4.156.9.169/api/vet/vets,353,0,0
1769050557257,156,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,911,178,5,5,http://4.156.9.169/api/customer/owners/5,156,0,0
1769050558091,154,POST /api/customer/owners,201,Created,Petclinic Load Test 1-4,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,154,0,0
1769050556394,2137,GET /api/customer/owners,200,OK,Petclinic Load Test 1-1,text,true,,16227,176,5,5,http://4.156.9.169/api/customer/owners,2108,0,0
1769050558888,136,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-5,text,true,,292,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/2/visits,136,0,0
1769050560331,608,GET /api/gateway/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,1125,177,5,5,http://4.156.9.169/api/gateway/owners/6,608,0,0
1769050560804,170,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,596,178,5,5,http://4.156.9.169/api/customer/owners/2,170,0,0
1769050558106,2869,GET /api/customer/owners,200,OK,Petclinic Load Test 1-3,text,true,,16226,176,5,5,http://4.156.9.169/api/customer/owners,2830,0,0
1769050560804,354,GET /api/vet/vets,200,OK,Petclinic Load Test 1-4,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,354,0,0
1769050559748,2152,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,16357,176,5,5,http://4.156.9.169/api/customer/owners,2127,0,0
1769050562067,126,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,667,178,5,5,http://4.156.9.169/api/customer/owners/3,126,0,0
1769050562990,303,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-1,text,true,,234,275,5,5,http://4.156.9.169/api/customer/owners/2/pets,303,0,0
1769050563542,161,POST /api/customer/owners,201,Created,Petclinic Load Test 1-5,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,161,0,0
1769050564746,158,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,668,178,5,5,http://4.156.9.169/api/customer/owners/4,158,0,0
1769050564916,125,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-3,text,true,,460,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/1/visits,124,0,0
1769050564946,137,POST /api/visit/owners/*/pets/{petId}/visits,201,Created,Petclinic Load Test 1-5,text,true,,213,285,5,5,http://4.156.9.169/api/visit/owners/*/pets/2/visits,137,0,0
1769050564838,348,GET /api/vet/vets,200,OK,Petclinic Load Test 1-1,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,348,0,0
1769050563588,2140,GET /api/customer/owners,200,OK,Petclinic Load Test 1-4,text,true,,16447,176,5,5,http://4.156.9.169/api/customer/owners,2108,0,0
1769050567547,136,POST /api/customer/owners,201,Created,Petclinic Load Test 1-3,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,136,0,0
1769050568325,137,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-4,text,true,,498,178,5,5,http://4.156.9.169/api/customer/owners/7,137,0,0
1769050568125,356,GET /api/vet/vets,200,OK,Petclinic Load Test 1-1,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,356,0,0
1769050567021,2181,GET /api/customer/owners,200,OK,Petclinic Load Test 1-5,text,true,,16591,176,5,5,http://4.156.9.169/api/customer/owners,2152,0,0
1769050569631,103,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-3,text,true,,128,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/5/visits,103,0,0
1769050567606,2776,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,16727,176,5,5,http://4.156.9.169/api/customer/owners,2738,0,0
1769050571111,273,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-4,text,true,,231,275,5,5,http://4.156.9.169/api/customer/owners/7/pets,273,0,0
1769050571526,166,POST /api/customer/owners,201,Created,Petclinic Load Test 1-3,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,166,0,0
1769050570046,2218,GET /api/customer/owners,200,OK,Petclinic Load Test 1-1,text,true,,16810,176,5,5,http://4.156.9.169/api/customer/owners,2193,0,0
1769050572202,159,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,667,178,5,5,http://4.156.9.169/api/customer/owners/3,159,0,0
1769050573274,156,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,756,178,5,5,http://4.156.9.169/api/customer/owners/9,155,0,0
1769050573867,127,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-5,text,true,,128,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/3/visits,127,0,0
1769050573898,351,GET /api/vet/vets,200,OK,Petclinic Load Test 1-4,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,351,0,0
1769050574429,131,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,1007,179,5,5,http://4.156.9.169/api/customer/owners/10,130,0,0
1769050575688,278,POST /api/customer/owners/{ownerId}/pets,201,Created,Petclinic Load Test 1-1,text,true,,234,276,5,5,http://4.156.9.169/api/customer/owners/10/pets,278,0,0
1769050574289,2216,GET /api/customer/owners,200,OK,Petclinic Load Test 1-3,text,true,,17024,176,5,5,http://4.156.9.169/api/customer/owners,2187,0,0
1769050576312,343,GET /api/vet/vets,200,OK,Petclinic Load Test 1-4,text,true,,781,169,5,5,http://4.156.9.169/api/vet/vets,343,0,0
1769050576700,227,GET /api/gateway/owners/{ownerId},200,OK,Petclinic Load Test 1-5,text,true,,1331,178,5,5,http://4.156.9.169/api/gateway/owners/10,227,0,0
1769050574506,2803,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,17030,176,5,5,http://4.156.9.169/api/customer/owners,2773,0,0
1769050577825,156,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-3,text,true,,575,178,5,5,http://4.156.9.169/api/customer/owners/6,156,0,0
1769050578180,127,POST /api/customer/owners,201,Created,Petclinic Load Test 1-5,text,true,,268,343,5,5,http://4.156.9.169/api/customer/owners,127,0,0
1769050578694,127,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-4,text,true,,210,189,5,5,http://4.156.9.169/api/visit/owners/*/pets/6/visits,127,0,0
1769050577075,2230,GET /api/customer/owners,200,OK,Petclinic Load Test 1-1,text,true,,17030,176,5,5,http://4.156.9.169/api/customer/owners,2201,0,0
1769050579318,250,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-2,text,true,,912,178,5,5,http://4.156.9.169/api/customer/owners/1,250,0,0
1769050579770,245,POST /api/visit/owners/*/pets/{petId}/visits,201,Created,Petclinic Load Test 1-5,text,true,,213,285,5,5,http://4.156.9.169/api/visit/owners/*/pets/3/visits,245,0,0
1769050580005,171,POST /api/customer/owners,201,Created,Petclinic Load Test 1-4,text,true,,268,343,4,4,http://4.156.9.169/api/customer/owners,170,0,0
1769050580159,426,GET /api/vet/vets,200,OK,Petclinic Load Test 1-3,text,true,,788,169,4,4,http://4.156.9.169/api/vet/vets,426,0,0
1769050581825,196,GET /api/customer/owners/{ownerId},200,OK,Petclinic Load Test 1-1,text,true,,825,178,4,4,http://4.156.9.169/api/customer/owners/8,196,0,0
1769050582181,356,GET /api/vet/vets,200,OK,Petclinic Load Test 1-4,text,true,,781,169,3,3,http://4.156.9.169/api/vet/vets,356,0,0
1769050582636,127,GET /api/visit/owners/*/pets/{petId}/visits,200,OK,Petclinic Load Test 1-3,text,true,,291,189,2,2,http://4.156.9.169/api/visit/owners/*/pets/4/visits,127,0,0
1769050580595,2361,GET /api/customer/owners,200,OK,Petclinic Load Test 1-2,text,true,,17304,176,1,1,http://4.156.9.169/api/customer/owners,2256,0,0
